-2.5913,0.27356,-0.03528,-0.0384
-3.0212,0.022741,-0.035088,-0.038325
-3.2113,0.023531,-0.034978,-0.03825
-3.3139,0.028507,-0.034978,-0.038175
-3.3853,0.033958,-0.034854,-0.0381
-3.3955,0.040515,-0.03484,-0.038025
-3.4024,0.050469,-0.034703,-0.03795
-3.4087,0.056078,-0.034703,-0.037875
-3.4182,0.071641,-0.03458,-0.0378
-3.4035,0.0906,-0.034566,-0.037725
-3.3902,0.098658,-0.034442,-0.03765
-3.348,0.11485,-0.034428,-0.037575
-3.3295,0.1376,-0.034291,-0.0375
-3.3124,0.13958,-0.034291,-0.037425
-3.3224,0.14574,-0.034168,-0.03735
-3.2977,0.16494,-0.034154,-0.037275
-3.3063,0.17742,-0.03403,-0.0372
-3.2986,0.1794,-0.034016,-0.037125
-3.2629,0.19551,-0.033879,-0.03705
-3.2554,0.2012,-0.033879,-0.036975
-3.2509,0.20223,-0.033756,-0.0369
-3.2438,0.20712,-0.033742,-0.036825
-3.2634,0.21218,-0.033604,-0.03675
-3.2506,0.21455,-0.033604,-0.036675
-3.2398,0.21621,-0.033481,-0.0366
-3.2575,0.22545,-0.033467,-0.036525
-3.2337,0.22055,-0.033344,-0.03645
-3.2338,0.22324,-0.03333,-0.036375
-3.2118,0.23367,-0.033193,-0.0363
-3.2058,0.22703,-0.033193,-0.036225
-3.2241,0.22901,-0.033069,-0.03615
-3.2197,0.23469,-0.033055,-0.036075
-3.2191,0.24409,-0.032932,-0.036
-3.215,0.23983,-0.032918,-0.035925
-3.2454,0.24022,-0.032808,-0.03585
-3.2368,0.25429,-0.032767,-0.035775
-3.2163,0.24702,-0.032671,-0.0357
-3.2094,0.26084,-0.032629,-0.035625
-3.193,0.26432,-0.032533,-0.03555
-3.2136,0.25737,-0.032492,-0.035475
-3.2154,0.26282,-0.032396,-0.0354
-3.2005,0.26993,-0.032355,-0.035325
-3.1865,0.26866,-0.032259,-0.03525
-3.2075,0.26645,-0.032217,-0.035175
-3.1937,0.27467,-0.032108,-0.0351
-3.184,0.27822,-0.032094,-0.035025
-3.1651,0.27459,-0.03197,-0.03495
-3.1662,0.2772,-0.031957,-0.034875
-3.1681,0.2832,-0.031833,-0.0348
-3.1733,0.27443,-0.031819,-0.034725
-3.19,0.2749,-0.031696,-0.03465
-3.1788,0.27878,-0.031682,-0.034575
-3.1833,0.27562,-0.031558,-0.0345
-3.1739,0.27893,-0.031545,-0.034425
-3.1906,0.28115,-0.031435,-0.03435
-3.181,0.28423,-0.031393,-0.034275
-3.1799,0.28067,-0.031311,-0.0342
-3.1662,0.28628,-0.031242,-0.034125
-3.1623,0.29015,-0.031188,-0.03405
-3.1696,0.27648,-0.031105,-0.033975
-3.1672,0.28336,-0.031036,-0.0339
-3.164,0.28604,-0.030968,-0.033825
-3.197,0.27506,-0.030899,-0.03375
-3.1867,0.2783,-0.03083,-0.033675
-3.1651,0.28028,-0.030762,-0.0336
-3.1634,0.27799,-0.030693,-0.033525
-3.1741,0.27135,-0.030624,-0.03345
-3.1711,0.26985,-0.030556,-0.033375
-3.1898,0.26969,-0.030487,-0.0333
-3.1917,0.26266,-0.030418,-0.033225
-3.2293,0.24646,-0.03035,-0.03315
-3.2043,0.24631,-0.030281,-0.033075
-3.2335,0.21708,-0.030212,-0.033
-3.2549,0.20065,-0.030144,-0.032925
-3.2864,0.16265,-0.030061,-0.03285
-3.2915,0.13555,-0.03002,-0.032775
-3.3169,0.12022,-0.029938,-0.0327
-3.3456,0.11043,-0.029869,-0.032625
-3.3329,0.15206,-0.029787,-0.03255
-3.2775,0.20768,-0.029732,-0.032475
-3.216,0.26977,-0.029663,-0.0324
-3.1829,0.31369,-0.029594,-0.032325
-3.1459,0.33874,-0.029526,-0.03225
-3.1396,0.3242,-0.029457,-0.032175
-3.1639,0.29276,-0.029375,-0.0321
-3.1856,0.25974,-0.02932,-0.032025
-3.2292,0.22292,-0.029251,-0.03195
-3.2416,0.18801,-0.029182,-0.031875
-3.2766,0.15759,-0.029114,-0.0318
-3.3185,0.14661,-0.029045,-0.031725
-3.2781,0.17947,-0.028977,-0.03165
-3.2319,0.24173,-0.028908,-0.031575
-3.1934,0.29086,-0.028839,-0.0315
-3.1421,0.33202,-0.028771,-0.031425
-3.135,0.3321,-0.028702,-0.03135
-3.1553,0.29845,-0.028633,-0.031275
-3.2065,0.25381,-0.028565,-0.0312
-3.2471,0.21542,-0.028496,-0.031125
-3.2853,0.182,-0.028427,-0.03105
-3.3135,0.16699,-0.028359,-0.030975
-3.2806,0.18058,-0.028276,-0.0309
-3.245,0.21976,-0.028235,-0.030825
-3.2459,0.25776,-0.028153,-0.03075
-3.1865,0.31314,-0.028084,-0.030675
-3.1453,0.3381,-0.028015,-0.0306
-3.1294,0.32926,-0.027947,-0.030525
-3.1628,0.28438,-0.027878,-0.03045
-3.2302,0.20862,-0.027795,-0.030375
-3.2577,0.16249,-0.027741,-0.0303
-3.3163,0.13105,-0.027672,-0.030225
-3.3274,0.12275,-0.027589,-0.03015
-3.2878,0.16233,-0.027535,-0.030075
-3.2452,0.2166,-0.027466,-0.03
-3.1991,0.29236,-0.027383,-0.029925
-3.1512,0.334,-0.027329,-0.02985
-3.1301,0.32673,-0.02726,-0.029775
-3.1916,0.23232,-0.027164,-0.0297
-3.2554,0.21044,-0.027136,-0.029625
-3.2843,0.14993,-0.027054,-0.02955
-3.3001,0.12876,-0.026999,-0.029475
-3.3017,0.15333,-0.026903,-0.0294
-3.266,0.20499,-0.026848,-0.029325
-3.1902,0.27388,-0.026779,-0.02925
-3.1485,0.33502,-0.026697,-0.029175
-3.1392,0.33613,-0.026642,-0.0291
-3.1765,0.30176,-0.026573,-0.029025
-3.2422,0.21084,-0.026505,-0.02895
-3.2775,0.14977,-0.026422,-0.028875
-3.3299,0.13184,-0.026367,-0.0288
-3.2981,0.15672,-0.026299,-0.028725
-3.2544,0.20112,-0.02623,-0.02865
-3.2388,0.27388,-0.026161,-0.028575
-3.1712,0.32997,-0.026093,-0.0285
-3.1414,0.32341,-0.02601,-0.028425
-3.1741,0.26298,-0.025955,-0.02835
-3.26,0.19061,-0.025887,-0.028275
-3.2944,0.14535,-0.025804,-0.0282
-3.3192,0.13579,-0.025749,-0.028125
-3.2878,0.18105,-0.025681,-0.02805
-3.2342,0.24852,-0.025612,-0.027975
-3.1842,0.28889,-0.025543,-0.0279
-3.1436,0.33929,-0.025461,-0.027825
-3.1455,0.31993,-0.025406,-0.02775
-3.1784,0.26361,-0.025337,-0.027675
-3.2395,0.19709,-0.025269,-0.0276
-3.2962,0.15419,-0.025186,-0.027525
-3.2984,0.14629,-0.025131,-0.02745
-3.2735,0.16857,-0.025063,-0.027375
-3.2329,0.23074,-0.024994,-0.0273
-3.2045,0.32159,-0.024925,-0.027225
-3.1563,0.33937,-0.024843,-0.02715
-3.1275,0.33668,-0.024788,-0.027075
-3.143,0.2941,-0.024719,-0.027
-3.1767,0.26764,-0.024651,-0.026925
-3.2466,0.19867,-0.024582,-0.02685
-3.2962,0.15775,-0.0245,-0.026775
-3.3217,0.13808,-0.024458,-0.0267
-3.318,0.13547,-0.024376,-0.026625
-3.2951,0.18777,-0.024307,-0.02655
-3.2532,0.2644,-0.024239,-0.026475
-3.1957,0.31464,-0.02417,-0.0264
-3.1455,0.34561,-0.024088,-0.026325
-3.1279,0.32657,-0.024033,-0.02625
-3.1571,0.26677,-0.023964,-0.026175
-3.2277,0.17845,-0.023895,-0.0261
-3.2587,0.15309,-0.023827,-0.026025
-3.2979,0.12544,-0.023744,-0.02595
-3.3152,0.16439,-0.023689,-0.025875
-3.2658,0.22024,-0.023621,-0.0258
-3.2029,0.27949,-0.023552,-0.025725
-3.1507,0.32657,-0.023483,-0.02565
-3.143,0.33447,-0.023415,-0.025575
-3.1953,0.27664,-0.023332,-0.0255
-3.2281,0.22885,-0.023277,-0.025425
-3.3078,0.15498,-0.023209,-0.02535
-3.3136,0.13539,-0.02314,-0.025275
-3.2879,0.15238,-0.023071,-0.0252
-3.286,0.19322,-0.023003,-0.025125
-3.2611,0.25492,-0.022934,-0.02505
-3.184,0.31804,-0.022852,-0.024975
-3.135,0.33984,-0.022797,-0.0249
-3.1401,0.31211,-0.022728,-0.024825
-3.2158,0.24599,-0.022659,-0.02475
-3.2357,0.18808,-0.022591,-0.024675
-3.282,0.16826,-0.022508,-0.0246
-3.2893,0.17394,-0.022453,-0.024525
-3.264,0.20436,-0.022385,-0.02445
-3.2161,0.24757,-0.022302,-0.024375
-3.1899,0.28352,-0.022247,-0.0243
-3.1604,0.33178,-0.022179,-0.024225
-3.1496,0.32807,-0.02211,-0.02415
-3.1869,0.28304,-0.022028,-0.024075
-3.2395,0.23311,-0.021973,-0.024
-3.2703,0.16138,-0.021904,-0.023925
-3.2778,0.14614,-0.021835,-0.02385
-3.3197,0.12876,-0.021767,-0.023775
-3.3104,0.15064,-0.021698,-0.0237
-3.2578,0.21629,-0.021629,-0.023625
-3.1883,0.29971,-0.021547,-0.02355
-3.0185,0.32143,-0.021492,-0.023475
-3.1035,0.34024,-0.021437,-0.0234
-3.1316,0.29339,-0.021341,-0.023325
-3.203,0.24591,-0.021286,-0.02325
-3.2504,0.1681,-0.021217,-0.023175
-3.2914,0.135,-0.021149,-0.0231
-3.2827,0.14005,-0.02108,-0.023025
-3.2672,0.17924,-0.021011,-0.02295
-3.2293,0.23722,-0.020929,-0.022875
-3.2094,0.27846,-0.020874,-0.0228
-3.1542,0.32791,-0.020805,-0.022725
-3.1331,0.33818,-0.020737,-0.02265
-3.1474,0.28897,-0.020654,-0.022575
-3.182,0.23067,-0.020599,-0.0225
-3.2631,0.17173,-0.020531,-0.022425
-3.2849,0.14558,-0.020462,-0.02235
-3.3178,0.14464,-0.020393,-0.022275
-3.2879,0.17797,-0.020325,-0.0222
-3.2613,0.22387,-0.020256,-0.022125
-3.1996,0.30311,-0.020187,-0.02205
-3.1414,0.34055,-0.020105,-0.021975
-3.1357,0.32175,-0.02005,-0.0219
-3.1736,0.27174,-0.019981,-0.021825
-3.2271,0.19038,-0.019913,-0.02175
-3.2633,0.13516,-0.01983,-0.021675
-3.3114,0.13389,-0.019775,-0.0216
-3.2987,0.176,-0.019707,-0.021525
-3.2368,0.23588,-0.019638,-0.02145
-3.2236,0.27174,-0.019569,-0.021375
-3.199,0.32341,-0.019501,-0.0213
-3.1489,0.34055,-0.019418,-0.021225
-3.1399,0.31124,-0.019363,-0.02115
-3.2101,0.24567,-0.019295,-0.021075
-3.2633,0.1677,-0.019226,-0.021
-3.2935,0.13358,-0.019144,-0.020925
-3.2929,0.12654,-0.019103,-0.02085
-3.2619,0.18524,-0.01902,-0.020775
-3.2319,0.23706,-0.018951,-0.0207
-3.2038,0.30161,-0.018883,-0.020625
-3.1437,0.35209,-0.0188,-0.02055
-3.1614,0.33992,-0.018759,-0.020475
-3.1873,0.25673,-0.018677,-0.0204
-3.2194,0.18303,-0.018608,-0.020325
-3.2858,0.15127,-0.018539,-0.02025
-3.2937,0.1455,-0.018471,-0.020175
-3.2778,0.16525,-0.018402,-0.0201
-3.2255,0.23809,-0.01832,-0.020025
-3.1778,0.30074,-0.018265,-0.01995
-3.1423,0.34545,-0.018196,-0.019875
-3.1215,0.32807,-0.018114,-0.0198
-3.1797,0.27704,-0.018059,-0.019725
-3.2507,0.17173,-0.01799,-0.01965
-3.2703,0.15103,-0.017922,-0.019575
-3.2811,0.14021,-0.017853,-0.0195
-3.3106,0.15949,-0.017784,-0.019425
-3.2724,0.2362,-0.017702,-0.01935
-3.2249,0.28517,-0.017647,-0.019275
-3.1625,0.33858,-0.017578,-0.0192
-3.1485,0.3449,-0.01751,-0.019125
-3.1621,0.29181,-0.017427,-0.01905
-3.1843,0.23943,-0.017372,-0.018975
-3.2733,0.1636,-0.017304,-0.0189
-3.2909,0.14693,-0.017235,-0.018825
-3.2867,0.14811,-0.017152,-0.01875
-3.2568,0.19354,-0.017098,-0.018675
-3.2367,0.2674,-0.017029,-0.0186
-3.1803,0.31393,-0.01696,-0.018525
-3.1302,0.34782,-0.016892,-0.01845
-3.1279,0.32594,-0.016809,-0.018375
-3.1708,0.26226,-0.016754,-0.0183
-3.2244,0.18872,-0.016686,-0.018225
-3.2646,0.13413,-0.016617,-0.01815
-3.3107,0.14716,-0.016548,-0.018075
-3.3297,0.14677,-0.01648,-0.018
-3.2828,0.21092,-0.016411,-0.017925
-3.2113,0.27332,-0.016328,-0.01785
-3.1934,0.32902,-0.016274,-0.017775
-3.1469,0.34719,-0.016205,-0.0177
-3.139,0.30935,-0.016136,-0.017625
-3.2164,0.23943,-0.016068,-0.01755
-3.273,0.13974,-0.015999,-0.017475
-3.2813,0.12852,-0.015917,-0.0174
-3.2836,0.14313,-0.015875,-0.017325
-3.2699,0.19053,-0.015793,-0.01725
-3.2471,0.26748,-0.015711,-0.017175
-3.2121,0.29434,-0.015656,-0.0171
-3.1571,0.32483,-0.015587,-0.017025
-3.1433,0.35051,-0.015518,-0.01695
-3.143,0.3024,-0.01545,-0.016875
-3.213,0.22103,-0.015381,-0.0168
-3.2598,0.17134,-0.015312,-0.016725
-3.2767,0.14938,-0.015244,-0.01665
-3.2729,0.15625,-0.015175,-0.016575
-3.2785,0.19306,-0.015106,-0.0165
-3.2279,0.27309,-0.015038,-0.016425
-3.1662,0.32586,-0.014969,-0.01635
-3.1209,0.35406,-0.0149,-0.016275
-3.1374,0.32444,-0.014818,-0.0162
-3.1612,0.27159,-0.014763,-0.016125
-3.2214,0.1771,-0.014694,-0.01605
-3.2593,0.15103,-0.014626,-0.015975
-3.3105,0.14724,-0.014543,-0.0159
-3.2857,0.17268,-0.014488,-0.015825
-3.2111,0.2693,-0.01442,-0.01575
-3.153,0.32918,-0.014351,-0.015675
-3.156,0.35051,-0.014282,-0.0156
-3.1395,0.32459,-0.014214,-0.015525
-3.2019,0.23398,-0.014145,-0.01545
-3.2782,0.17924,-0.014063,-0.015375
-3.289,0.15443,-0.014008,-0.0153
-3.2862,0.13595,-0.013925,-0.015225
-3.2643,0.17315,-0.01387,-0.01515
-3.2453,0.2456,-0.013802,-0.015075
-3.2004,0.30911,-0.013733,-0.015
-3.1391,0.34845,-0.013651,-0.014925
-3.1356,0.32957,-0.013596,-0.01485
-3.1921,0.25508,-0.013527,-0.014775
-3.2305,0.18516,-0.013458,-0.0147
-3.2605,0.15688,-0.01339,-0.014625
-3.3165,0.13997,-0.013321,-0.01455
-3.3241,0.15901,-0.013252,-0.014475
-3.2308,0.26116,-0.013156,-0.0144
-3.1796,0.30548,-0.013129,-0.014325
-3.1482,0.35335,-0.013046,-0.01425
-3.1463,0.3618,-0.012991,-0.014175
-3.1373,0.29505,-0.012909,-0.0141
-3.2392,0.16786,-0.01284,-0.014025
-3.2966,0.10838,-0.012772,-0.01395
-3.2757,0.14408,-0.012703,-0.013875
-3.2663,0.17047,-0.012621,-0.0138
-3.2956,0.19077,-0.012566,-0.013725
-3.2342,0.25223,-0.012497,-0.01365
-3.1566,0.32309,-0.012415,-0.013575
-3.1256,0.35382,-0.01236,-0.0135
-3.1234,0.34079,-0.012291,-0.013425
-3.1598,0.27854,-0.012222,-0.01335
-3.2514,0.16644,-0.01214,-0.013275
-3.3496,0.086019,-0.012085,-0.0132
-3.3501,0.075433,-0.012016,-0.013125
-3.3188,0.15577,-0.011948,-0.01305
-3.2362,0.25705,-0.011879,-0.012975
-3.1902,0.34308,-0.01181,-0.0129
-3.1618,0.36646,-0.011742,-0.012825
-3.1166,0.36552,-0.011673,-0.01275
-3.1382,0.32554,-0.011604,-0.012675
-3.2187,0.19464,-0.011536,-0.0126
-3.2956,0.13176,-0.011467,-0.012525
-3.3318,0.081832,-0.011398,-0.01245
-3.3225,0.1666,-0.01133,-0.012375
-3.2887,0.21415,-0.011261,-0.0123
-3.2027,0.28091,-0.011192,-0.012225
-3.1534,0.34237,-0.011124,-0.01215
-3.1364,0.36465,-0.011055,-0.012075
-3.129,0.35446,-0.010986,-0.012
-3.1717,0.3035,-0.010918,-0.011925
-3.2324,0.18248,-0.010849,-0.01185
-3.3319,0.085229,-0.01078,-0.011775
-3.3645,0.03538,-0.010712,-0.0117
-3.3217,0.12022,-0.010643,-0.011625
-3.3045,0.2106,-0.010574,-0.01155
-3.2124,0.33155,-0.010492,-0.011475
-3.1684,0.35912,-0.010437,-0.0114
-3.1373,0.35335,-0.010355,-0.011325
-3.1376,0.31985,-0.010327,-0.01125
-3.2075,0.19077,-0.010231,-0.011175
-3.312,0.062082,-0.010149,-0.0111
-3.3781,0.019581,-0.010094,-0.011025
-3.3885,0.073695,-0.010025,-0.01095
-3.2989,0.17094,-0.0099564,-0.010875
-3.224,0.26851,-0.0098878,-0.0108
-3.1854,0.34316,-0.0098054,-0.010725
-3.154,0.34758,-0.0097504,-0.01065
-3.1543,0.30263,-0.009668,-0.010575
-3.1922,0.24488,-0.0096132,-0.0105
-3.2718,0.11959,-0.0095444,-0.010425
-3.3406,0.039251,-0.0094758,-0.01035
-3.3734,0.022978,-0.0094072,-0.010275
-3.368,0.10095,-0.0093384,-0.0102
-3.2898,0.22632,-0.0092698,-0.010125
-3.1778,0.33099,-0.0092012,-0.01005
-3.1348,0.35817,-0.0091188,-0.009975
-3.1349,0.34648,-0.0090638,-0.0099
-3.145,0.29023,-0.0089952,-0.009825
-3.213,0.17979,-0.0089264,-0.00975
-3.317,0.072826,-0.0088578,-0.009675
-3.3737,0.021082,-0.0087892,-0.0096
-3.3456,0.078198,-0.0087068,-0.009525
-3.2973,0.16573,-0.0086518,-0.00945
-3.2496,0.27633,-0.0085832,-0.009375
-3.1839,0.34553,-0.0085144,-0.0093
-3.1396,0.34616,-0.0084458,-0.009225
-3.1563,0.31006,-0.0083772,-0.00915
-3.2022,0.22727,-0.0083084,-0.009075
-3.2842,0.091074,-0.0082398,-0.009
-3.35,0.029929,-0.0081712,-0.008925
-3.4055,0.034274,-0.0081024,-0.00885
-3.324,0.14329,-0.00802,-0.008775
-3.2417,0.24749,-0.0079652,-0.0087
-3.1717,0.33005,-0.0078964,-0.008625
-3.1563,0.35817,-0.0078278,-0.00855
-3.1454,0.33929,-0.0077592,-0.008475
-3.1753,0.25318,-0.0076904,-0.0084
-3.2611,0.15625,-0.007608,-0.008325
-3.3328,0.063662,-0.0075532,-0.00825
-3.3709,0.01729,-0.0074844,-0.008175
-3.4032,0.048415,-0.0074296,-0.0081
-3.3172,0.2204,-0.0073334,-0.008025
-3.2413,0.29418,-0.0072786,-0.00795
-3.1508,0.36528,-0.0072098,-0.007875
-3.1364,0.35825,-0.0071412,-0.0078
-3.1512,0.32617,-0.0070726,-0.007725
-3.1876,0.22727,-0.0070038,-0.00765
-3.3075,0.10932,-0.0069352,-0.007575
-3.3756,0.022978,-0.0068666,-0.0075
-3.3612,0.040831,-0.0067978,-0.007425
-3.2744,0.19456,-0.0067292,-0.00735
-3.1807,0.32357,-0.0066468,-0.007275
-3.1603,0.36188,-0.0065918,-0.0072
-3.1361,0.36449,-0.0065232,-0.007125
-3.1338,0.32136,-0.0064546,-0.00705
-3.1814,0.2452,-0.0063858,-0.006975
-3.2792,0.11304,-0.0063172,-0.0069
-3.3721,0.040989,-0.0062486,-0.006825
-3.3696,0.069192,-0.0061798,-0.00675
-3.2921,0.18856,-0.0061112,-0.006675
-3.1822,0.31772,-0.0060288,-0.0066
-3.1564,0.35627,-0.0059738,-0.006525
-3.1434,0.36852,-0.0059052,-0.00645
-3.1675,0.29647,-0.0058366,-0.006375
-3.2145,0.20325,-0.0057678,-0.0063
-3.3236,0.09692,-0.0056992,-0.006225
-3.3815,0.036328,-0.0056306,-0.00615
-3.3438,0.089099,-0.0055618,-0.006075
-3.3007,0.15309,-0.0054932,-0.006
-3.221,0.27901,-0.0054246,-0.005925
-3.1752,0.35793,-0.0053422,-0.00585
-3.1192,0.37057,-0.0052872,-0.005775
-3.0998,0.3637,-0.0052186,-0.0057
-3.1209,0.32673,-0.00515,-0.005625
-3.1862,0.23912,-0.0050812,-0.00555
-3.2655,0.1376,-0.0050126,-0.005475
-3.3607,0.05276,-0.0049302,-0.0054
-3.3721,0.053471,-0.0048752,-0.005325
-3.3099,0.13689,-0.0048066,-0.00525
-3.2094,0.29853,-0.0047242,-0.005175
-3.1653,0.3302,-0.004683,-0.0051
-3.1512,0.36828,-0.0046006,-0.005025
-3.1452,0.35051,-0.004532,-0.00495
-3.1985,0.29007,-0.0044632,-0.004875
-3.2379,0.19883,-0.0043946,-0.0048
-3.3383,0.070456,-0.004326,-0.004725
-3.3732,0.029613,-0.0042572,-0.00465
-3.3737,0.065558,-0.0041748,-0.004575
-3.3392,0.14574,-0.00412,-0.0045
-3.2279,0.26937,-0.0040512,-0.004425
-3.1814,0.34348,-0.0039688,-0.00435
-3.1369,0.36686,-0.003914,-0.004275
-3.1469,0.34837,-0.0038316,-0.0042
-3.188,0.28225,-0.0037766,-0.004125
-3.2487,0.19061,-0.003708,-0.00405
-3.3122,0.091074,-0.0036256,-0.003975
-3.3631,0.025268,-0.0035706,-0.0039
-3.3863,0.028349,-0.003502,-0.003825
-3.3511,0.1218,-0.0034196,-0.00375
-3.2738,0.2204,-0.0033646,-0.003675
-3.1734,0.32215,-0.003296,-0.0036
-3.1325,0.35627,-0.0032272,-0.003525
-3.1494,0.35082,-0.0031586,-0.00345
-3.1454,0.3069,-0.0030762,-0.003375
-3.1985,0.23406,-0.0030214,-0.0033
-3.286,0.11659,-0.0029526,-0.003225
-3.378,0.041226,-0.0028702,-0.00315
-3.3895,0.024715,-0.0028154,-0.003075
-3.3414,0.12781,-0.0027466,-0.003
-3.2568,0.22932,-0.002678,-0.002925
-3.2005,0.31669,-0.0026094,-0.00285
-3.163,0.35928,-0.0025406,-0.002775
-3.171,0.3479,-0.002472,-0.0027
-3.196,0.29853,-0.0024034,-0.002625
-3.2345,0.19124,-0.002321,-0.00255
-3.3066,0.083886,-0.002266,-0.002475
-3.4044,0.026611,-0.0021974,-0.0024
-3.3861,0.06224,-0.002115,-0.002325
-3.3113,0.15293,-0.00206,-0.00225
-3.2381,0.2535,-0.0019914,-0.002175
-3.1944,0.33945,-0.001909,-0.0021
-3.1641,0.34664,-0.0018678,-0.002025
-3.1819,0.30927,-0.0017716,-0.00195
-3.2195,0.2689,-0.0017166,-0.001875
-3.253,0.17584,-0.001648,-0.0018
-3.2853,0.1188,-0.0015794,-0.001725
-3.338,0.06777,-0.0015106,-0.00165
-3.3487,0.076539,-0.001442,-0.001575
-3.312,0.17616,-0.0013596,-0.0015
-3.2243,0.26479,-0.0013046,-0.001425
-3.1942,0.34158,-0.0012222,-0.00135
-3.1576,0.34032,-0.0011674,-0.001275
-3.1566,0.30777,-0.0010986,-0.0012
